Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,pop,pcgdpthousand2005usd,pcgdpgrowth
Senegal,SEN,E,Lower-middle income,2002,10283694,1.6773002423897567,-2.5359397027649666
Senegal,SEN,E,Lower-middle income,2003,10541470,1.7332869993744189,3.2834103201415887
Senegal,SEN,E,Lower-middle income,2004,10810086,1.7760238710491503,2.4357479953857175
Senegal,SEN,E,Lower-middle income,2005,11090123,1.8155766617579294,2.2026051845628003
Senegal,SEN,E,Lower-middle income,2006,11382272,1.8012654161260149,-0.7913710365360149
Senegal,SEN,E,Lower-middle income,2007,11687078,1.829708160883702,1.5667052342941523
Senegal,SEN,E,Lower-middle income,2008,12004700,1.8375142948647465,0.425725238391117
Senegal,SEN,E,Lower-middle income,2009,12335092,1.8225782161400508,-0.8161630663780062
Senegal,SEN,E,Lower-middle income,2010,12678143,1.841391683782963,1.0269534685468984
Senegal,SEN,E,Lower-middle income,2011,13033814,1.817151583526035,-1.3251424514487242
Senegal,SEN,E,Lower-middle income,2012,13401990,1.8513890132674582,1.8665964249802713
Senegal,SEN,E,Lower-middle income,2013,13782429,1.870219599625241,1.01196815766319
Senegal,SEN,E,Lower-middle income,2014,14174740,1.9036010936231287,1.7691547840782418
Senegal,SEN,E,Lower-middle income,2015,14578450,1.978067503310724,3.8372954903907686
Senegal,SEN,E,Lower-middle income,2016,14993514,2.056813591715997,3.903762546208811
Senegal,SEN,E,Lower-middle income,2017,15419354,2.1566841742717284,4.741395257884906
Senegal,SEN,E,Lower-middle income,2018,15854324,2.2400865531218357,3.7942567194897636
Senegal,SEN,E,Lower-middle income,2019,16296362,2.2752670407437456,1.5582921154072893
Senegal,SEN,E,Lower-middle income,2020,16743930,2.2337235300152263,-1.8427488660932578
Serbia,SRB,NA,Upper-middle income,1960,7556732,3.3792343154784676,NA
Serbia,SRB,NA,Upper-middle income,1961,7613358,3.4562685323966695,2.254039831941057
Serbia,SRB,NA,Upper-middle income,1962,7669607,3.62659974536025,4.810595175377652
Serbia,SRB,NA,Upper-middle income,1963,7725498,4.0340251592831855,10.646917629717144
Serbia,SRB,NA,Upper-middle income,1964,7780687,4.4217640511048035,9.177404673205514
Serbia,SRB,NA,Upper-middle income,1965,7835085,4.4773998744346155,1.2503769714825141
Serbia,SRB,NA,Upper-middle income,1966,7888803,4.835181015232488,7.687607395465101
Serbia,SRB,NA,Upper-middle income,1967,7942636,4.881401545383409,0.9513813831276696
Serbia,SRB,NA,Upper-middle income,1968,7997997,4.931045818508473,1.0118718575844232
Serbia,SRB,NA,Upper-middle income,1969,8056665,5.460014108013461,10.19002745095725
Serbia,SRB,NA,Upper-middle income,1970,8119865,5.5764213691343,2.1095865316989926
Serbia,SRB,NA,Upper-middle income,1971,8187994,6.063448807206044,8.373150934377872
Serbia,SRB,NA,Upper-middle income,1972,8260626,6.288559907755902,3.6453346717553403
Serbia,SRB,NA,Upper-middle income,1973,8337073,6.604400197120531,4.900402840534213
Serbia,SRB,NA,Upper-middle income,1974,8416255,7.123097257703092,7.560651551726694
Serbia,SRB,NA,Upper-middle income,1975,8497172,7.273741948565354,2.0928231131870367
Serbia,SRB,NA,Upper-middle income,1976,8579634,7.598141595365338,4.363282039356253
Serbia,SRB,NA,Upper-middle income,1977,8663330,8.156211700150536,7.087611827986873
Serbia,SRB,NA,Upper-middle income,1978,8746979,8.5234081341273,4.403646785393978
Serbia,SRB,NA,Upper-middle income,1979,8829036,9.22013982936526,7.857392672936125
Serbia,SRB,NA,Upper-middle income,1980,8908295,9.179054913675554,-0.44659545756391417
Serbia,SRB,NA,Upper-middle income,1981,8984597,9.319428375615388,1.5177044975451803
Serbia,SRB,NA,Upper-middle income,1982,9057971,9.37164045597106,0.558686254212315
Serbia,SRB,NA,Upper-middle income,1983,9127675,9.164504006035449,-2.2350394715155097
Serbia,SRB,NA,Upper-middle income,1984,9192920,9.300597789257607,1.4740914953198736
Serbia,SRB,NA,Upper-middle income,1985,9253396,9.277487524182146,-0.24879072957189052
Serbia,SRB,NA,Upper-middle income,1986,9306347,9.569361612727779,3.0975726893340383
Serbia,SRB,NA,Upper-middle income,1987,9352149,9.392182913815914,-1.8688757718290816
Serbia,SRB,NA,Upper-middle income,1988,9397310,9.238114479979508,-1.6539934165453296
Serbia,SRB,NA,Upper-middle income,1989,9450770,9.383623556380558,1.5628190849194201
Serbia,SRB,NA,Upper-middle income,1990,9517677,8.348797242446041,-11.684850940454217
Serbia,SRB,NA,Upper-middle income,1991,9602879,7.581887375595598,-9.635532286448445
Serbia,SRB,NA,Upper-middle income,1992,9701145,5.621503504746319,-29.91630071408611
Serbia,SRB,NA,Upper-middle income,1993,9795253,4.000335528417626,-34.02209159550318
Serbia,SRB,NA,Upper-middle income,1994,9861631,4.203346368069393,4.950272264495714
Serbia,SRB,NA,Upper-middle income,1995,9884145,4.558277242841292,8.106379216892234
Serbia,SRB,NA,Upper-middle income,1996,9856064,4.887564282736865,6.974932318285232
Serbia,SRB,NA,Upper-middle income,1997,9784689,5.3821410740665945,9.639218645920922
Serbia,SRB,NA,Upper-middle income,1998,9685430,5.652351428943341,4.898537653012913
Serbia,SRB,NA,Upper-middle income,1999,9580824,4.735498738540334,-17.698458939210383
Serbia,SRB,NA,Upper-middle income,2000,9487612,5.186611112813326,9.09934678272435
Serbia,SRB,NA,Upper-middle income,2001,9410769,5.6001136705153645,7.670637671381075
Serbia,SRB,NA,Upper-middle income,2002,9346464,6.124716687728321,8.954560445481752
Serbia,SRB,NA,Upper-middle income,2003,9292232,6.537491700048355,6.522105950293322
Serbia,SRB,NA,Upper-middle income,2004,9242643,7.285870558051253,10.838337278411103
Serbia,SRB,NA,Upper-middle income,2005,9193818,7.873247902695109,7.753373882752301
Serbia,SRB,NA,Upper-middle income,2006,9145913,8.475843784859029,7.374953853507149
Serbia,SRB,NA,Upper-middle income,2007,9101189,9.217520665990042,8.388588321630053
Serbia,SRB,NA,Upper-middle income,2008,9060105,9.971848277410514,7.865985752283855
Serbia,SRB,NA,Upper-middle income,2009,9023354,9.908817169256553,-0.6340966756711808
Serbia,SRB,NA,Upper-middle income,2010,8991258,10.240038623932517,3.288040754436361
Serbia,SRB,NA,Upper-middle income,2011,8963761,10.667527171683926,4.089889175048844
Serbia,SRB,NA,Upper-middle income,2012,8940116,10.599908247944615,-0.6358937996868708
Serbia,SRB,NA,Upper-middle income,2013,8918892,10.925163830488135,3.0223391568625857
Serbia,SRB,NA,Upper-middle income,2014,8898284,10.789925983009514,-1.2455817325078833
Serbia,SRB,NA,Upper-middle income,2015,8876777,10.92601976623167,1.2534159602529016
Serbia,SRB,NA,Upper-middle income,2016,8853963,11.284656842773078,3.2296922473668666
Serbia,SRB,NA,Upper-middle income,2017,8829623,11.545434785756063,2.284610064278647
Serbia,SRB,NA,Upper-middle income,2018,8802741,12.08933915398575,4.6033900396865945
Serbia,SRB,NA,Upper-middle income,2019,8772228,12.670766855333223,4.697351519860371
Serbia,SRB,NA,Upper-middle income,2020,8737370,12.613848412941632,-0.4502226981316859
Seychelles,SYC,NA,High income,1960,41611,2.787782716695382,NA
Seychelles,SYC,NA,High income,1961,42460,2.5635275518890603,-8.386229472668383
Seychelles,SYC,NA,High income,1962,43461,2.716740049981929,5.804839053680466
Seychelles,SYC,NA,High income,1963,44546,2.8964865561244006,6.406581963975954
Seychelles,SYC,NA,High income,1964,45678,2.930723985865824,1.17510165355188
Seychelles,SYC,NA,High income,1965,46787,2.8682406765877264,-2.1550649524322285
Seychelles,SYC,NA,High income,1966,47866,2.8682406765877264,0
Seychelles,SYC,NA,High income,1967,48916,2.8049014315660936,-2.2330439038495964
Seychelles,SYC,NA,High income,1968,49998,2.9700970300684606,5.722622424209045
Seychelles,SYC,NA,High income,1969,51132,2.8922068774067227,-2.657478622661502
Seychelles,SYC,NA,High income,1970,52371,3.027444724885344,4.569910249119058
Seychelles,SYC,NA,High income,1971,53714,3.412615809476355,11.976015817587449
Seychelles,SYC,NA,High income,1972,55127,3.551277399929119,3.982827295151292
Seychelles,SYC,NA,High income,1973,56609,3.824320902116969,7.407353985622334
Seychelles,SYC,NA,High income,1974,58096,3.8149056089380773,-0.24649872425355213
Seychelles,SYC,NA,High income,1975,59584,3.8568464603713206,1.0933948045634079
Seychelles,SYC,NA,High income,1976,61044,4.407213143464698,13.339267905395147
Seychelles,SYC,NA,High income,1977,62483,4.699943167753866,6.43078672327313
Seychelles,SYC,NA,High income,1978,63850,5.055156501321132,7.285839502499547
Seychelles,SYC,NA,High income,1979,65114,5.742472903380202,12.748112525902
Seychelles,SYC,NA,High income,1980,66237,5.498531216472562,-4.340893193629047
Seychelles,SYC,NA,High income,1981,67242,5.073987087678915,-8.035408865067485
Seychelles,SYC,NA,High income,1982,68120,4.952444212096863,-2.424568143984218
Seychelles,SYC,NA,High income,1983,68837,4.825765722053597,-2.591181386202268
Seychelles,SYC,NA,High income,1984,69402,5.161292533519544,6.72176180471733
Seychelles,SYC,NA,High income,1985,69772,5.636336871181791,8.804732445615038
Seychelles,SYC,NA,High income,1986,69941,5.650031843078359,0.24268175113892898
Seychelles,SYC,NA,High income,1987,69946,5.843473321117401,3.3664185729509466
Seychelles,SYC,NA,High income,1988,69925,6.089126879512112,4.1179335090120395
Seychelles,SYC,NA,High income,1989,70089,6.637781691118418,8.627312310223845
Seychelles,SYC,NA,High income,1990,70572,7.052054590989639,6.054118070495096
Seychelles,SYC,NA,High income,1991,71446,7.335942799048085,3.9466931916978254
Seychelles,SYC,NA,High income,1992,72661,7.964319465807294,8.218556150580936
Seychelles,SYC,NA,High income,1993,74071,8.567839758574232,7.304413152147804
Seychelles,SYC,NA,High income,1994,75444,8.611415447277627,0.5073070006432534
Seychelles,SYC,NA,High income,1995,76653,8.67499435430745,0.7355974369359419
Seychelles,SYC,NA,High income,1996,77597,8.960782739716546,3.2412907482181286
Seychelles,SYC,NA,High income,1997,78357,10.47070474745792,15.572375122556537
Seychelles,SYC,NA,High income,1998,79064,11.812931824325803,12.06135149682046
Seychelles,SYC,NA,High income,1999,79904,12.184921498466366,3.1004395875037893
Seychelles,SYC,NA,High income,2000,80998,12.308210482965231,1.006731404355543
Seychelles,SYC,NA,High income,2001,82413,12.17239915853844,-1.1095533953907832
Seychelles,SYC,NA,High income,2002,84077,12.480750010147133,2.501643342939497
Seychelles,SYC,NA,High income,2003,85807,11.842718388200842,-5.247426140112177
Seychelles,SYC,NA,High income,2004,87388,11.757047779630366,-0.7260324893525016
Seychelles,SYC,NA,High income,2005,88652,12.98673642493819,9.9475689814144
Seychelles,SYC,NA,High income,2006,89528,14.400785070046146,10.335416222712013
Seychelles,SYC,NA,High income,2007,90082,16.119692348929167,11.275892799327236
Seychelles,SYC,NA,High income,2008,90450,15.99520505438935,-0.7752658617476538
Seychelles,SYC,NA,High income,2009,90788,16.0436595768309,0.30247363595390375
Seychelles,SYC,NA,High income,2010,91273,17.244691493445156,7.219062702102175
Seychelles,SYC,NA,High income,2011,91882,18.44113559447406,6.707944284128509
Seychelles,SYC,NA,High income,2012,92608,18.941858004442373,2.6790382995157014
Seychelles,SYC,NA,High income,2013,93397,19.717335788085606,4.012405558146748
Seychelles,SYC,NA,High income,2014,94214,20.756441780737802,5.1358407739066525
Seychelles,SYC,NA,High income,2015,94981,21.988989251429036,5.768519373829983
Seychelles,SYC,NA,High income,2016,95711,22.788433235891265,3.571125351700566
Seychelles,SYC,NA,High income,2017,96418,23.601306852169568,3.504899257264693
Seychelles,SYC,NA,High income,2018,97094,25.27668979849381,6.858053359944005
Seychelles,SYC,NA,High income,2019,97741,25.442172579683252,0.6525515780527069
Seychelles,SYC,NA,High income,2020,98340,22.521556412546598,-12.193522162932036
Sierra Leone,SLE,G,Low income,1960,2317638,1.0065804343978413,NA
Sierra Leone,SLE,G,Low income,1961,2352370,1.0108601131155193,0.42426877387901596
Sierra Leone,SLE,G,Low income,1962,2388759,1.0408178641392645,2.920524632874994
Sierra Leone,SLE,G,Low income,1963,2426864,1.0425297356263357,0.1643385743730047
Sierra Leone,SLE,G,Low income,1964,2466671,1.0399619283957289,-0.2466092495193549
Sierra Leone,SLE,G,Low income,1965,2508226,1.0973096232126127,5.367728170596654
Sierra Leone,SLE,G,Low income,1966,2551580,1.1486657678247476,4.573968005101187
Sierra Leone,SLE,G,Low income,1967,2596798,1.1238436312622158,-2.184644322883095
Sierra Leone,SLE,G,Low income,1968,2644011,1.2154287558205228,7.834227629251026
Sierra Leone,SLE,G,Low income,1969,2693344,1.3053020088917586,7.133753844620561
Sierra Leone,SLE,G,Low income,1970,2744890,1.3292682097107549,1.8194134107175075
Sierra Leone,SLE,G,Low income,1971,2798727,1.3138613663271144,-1.1658163127389598
Sierra Leone,SLE,G,Low income,1972,2854866,1.3053020088917586,-0.6535970979785477
Sierra Leone,SLE,G,Low income,1973,2913347,1.3292682097107549,1.8194134107175075
Sierra Leone,SLE,G,Low income,1974,2974105,1.3532344105297511,1.786901406078495
Sierra Leone,SLE,G,Low income,1975,3037158,1.3275563382236837,-1.9157674032933225
Sierra Leone,SLE,G,Low income,1976,3102595,1.2933189084822605,-2.612820090379925
Sierra Leone,SLE,G,Low income,1977,3170503,1.2796239365856912,-1.0645476447952829
Sierra Leone,SLE,G,Low income,1978,3240841,1.304446073148223,1.92122504218048
Sierra Leone,SLE,G,Low income,1979,3313506,1.3455309888379308,3.1010236742560258
Sierra Leone,SLE,G,Low income,1980,3388494,1.3558022177603577,0.7604599385219291
Sierra Leone,SLE,G,Low income,1981,3464113,1.3823362258099607,1.9381663282385775
Sierra Leone,SLE,G,Low income,1982,3540164,1.3780565470922828,-0.310077767824829
Sierra Leone,SLE,G,Low income,1983,3619854,1.3480987960685376,-2.1978906718775173
Sierra Leone,SLE,G,Low income,1984,3707513,1.3763446756052118,2.073589847917834
Sierra Leone,SLE,G,Low income,1985,3805304,1.3780565470922828,0.12430082395968323
Sierra Leone,SLE,G,Low income,1986,3916685,1.3669293824263202,-0.8107309763496218
Sierra Leone,SLE,G,Low income,1987,4038154,1.3900396475017809,1.676537250661081
Sierra Leone,SLE,G,Low income,1988,4156636,1.391751518988852,0.12307693861327018
Sierra Leone,SLE,G,Low income,1989,4254434,1.4054464908854214,0.9791999904617654
Sierra Leone,SLE,G,Low income,1990,4319763,1.3994549406806722,-0.4272206681019852
Sierra Leone,SLE,G,Low income,1991,4348663,1.255991550706674,-10.815749184911144
Sierra Leone,SLE,G,Low income,1992,4347727,1.1597672544184041,-7.970599863494144
Sierra Leone,SLE,G,Low income,1993,4328965,1.202726669386455,3.637186144038265
Sierra Leone,SLE,G,Low income,1994,4309780,1.2840833618095115,6.54539230035325
Sierra Leone,SLE,G,Low income,1995,4303953,1.1838532862414952,-8.127051155148754
Sierra Leone,SLE,G,Low income,1996,4312660,0.9077712121640941,-26.553751624913424
Sierra Leone,SLE,G,Low income,1997,4335295,0.7577599137520484,-18.062577887359076
Sierra Leone,SLE,G,Low income,1998,4381484,0.755560158891162,-0.2907192536423908
Sierra Leone,SLE,G,Low income,1999,4462374,0.696834407527186,-8.09116027959011
Sierra Leone,SLE,G,Low income,2000,4584570,0.7093909848848529,1.7859030510684215
Sierra Leone,SLE,G,Low income,2001,4754069,0.7900714880705165,10.771659842121577
Sierra Leone,SLE,G,Low income,2002,4965770,0.9430272054403246,17.697169950551796
Sierra Leone,SLE,G,Low income,2003,5201074,0.9899068061137682,4.85156713580152
Sierra Leone,SLE,G,Low income,2004,5433995,1.024683475373619,3.452823591001606
Sierra Leone,SLE,G,Low income,2005,5645629,1.0474085693644886,2.193532400149488
Sierra Leone,SLE,G,Low income,2006,5829240,1.0675658561247514,1.9062071749524248
Sierra Leone,SLE,G,Low income,2007,5989641,1.130485692632052,5.726620073022752
Sierra Leone,SLE,G,Low income,2008,6133599,1.1670598269533272,3.184026072063459
Sierra Leone,SLE,G,Low income,2009,6272735,1.1797875914597011,1.0846797448006429
Sierra Leone,SLE,G,Low income,2010,6415636,1.2164130819255887,3.0572016351242457
Sierra Leone,SLE,G,Low income,2011,6563238,1.2659289646891219,3.989978071954198
Sierra Leone,SLE,G,Low income,2012,6712586,1.4251330129867397,11.845893970374444
Sierra Leone,SLE,G,Low income,2013,6863975,1.6819137360474135,16.566712188881738
Sierra Leone,SLE,G,Low income,2014,7017153,1.7178630372759078,2.1148824492976614
Sierra Leone,SLE,G,Low income,2015,7171909,1.3378275671461106,-25.003401837486155
Sierra Leone,SLE,G,Low income,2016,7328846,1.3857599687841031,3.520162325615855
Sierra Leone,SLE,G,Low income,2017,7488427,1.4073723463083765,1.5475678503825308
Sierra Leone,SLE,G,Low income,2018,7650149,1.4412674017523852,2.3798485019315416
Sierra Leone,SLE,G,Low income,2019,7813207,1.4902222161143024,3.3402380571553647
Sierra Leone,SLE,G,Low income,2020,7976985,1.4280616211556822,-4.260723211292455
Singapore,SGP,NA,High income,1960,1633133,2.964961415607247,NA
Singapore,SGP,NA,High income,1961,1689600,3.101055198829404,4.487842121275132
Singapore,SGP,NA,High income,1962,1741457,3.231157431846812,4.109797078804789
Singapore,SGP,NA,High income,1963,1789374,3.465683825575561,7.006955434903617
Singapore,SGP,NA,High income,1964,1834517,3.2525558254352016,-6.3468870317684
Singapore,SGP,NA,High income,1965,1877826,3.4160395524504974,4.904075933425678
Singapore,SGP,NA,High income,1966,1919274,3.6950746048430965,7.851889050674354
Singapore,SGP,NA,High income,1967,1958735,4.057991360102182,9.368736734664097
Singapore,SGP,NA,High income,1968,1996870,4.531323826277357,11.032601988492807
Singapore,SGP,NA,High income,1969,2034514,5.076554894909521,11.361872905168013
Singapore,SGP,NA,High income,1970,2072284,5.691972694511603,11.442402181117316
Singapore,SGP,NA,High income,1971,2110958,6.26373777119337,9.57202119292524
Singapore,SGP,NA,High income,1972,2150498,6.98015598853265,10.829416947596204
Singapore,SGP,NA,High income,1973,2189609,7.6126925030054435,8.67456560155273
Singapore,SGP,NA,High income,1974,2226377,7.972185515290387,4.614175247168095
Singapore,SGP,NA,High income,1975,2259721,8.218695009428634,3.045276554856313
Singapore,SGP,NA,High income,1976,2288860,8.711713997705127,5.825711805789213
Singapore,SGP,NA,High income,1977,2314988,9.235546672748901,5.8391251103402375
Singapore,SGP,NA,High income,1978,2341401,9.918583396090295,7.135030063706083
Singapore,SGP,NA,High income,1979,2372594,10.71717144480899,7.7437154779706585
